"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity","Method"
"0x8eec57385d13949f42c5c3c7499dbe6a2e5340af75aeb447c29883d527ff40c4","11986611","1634886960","2021-10-22 07:16:00","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xc67c1ac44a96cdf93aea30407a779fbe19622875","143","Buy"
"0xd51004c9af92e43b74cf41991c6757640f9fefe3896d0f78afe764b7d7429080","11986611","1634886960","2021-10-22 07:16:00","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x9ee108bedf06cab9cfbdc187b8b8d12b9fcbfdc6","26","Buy"
"0x0cb50b60560f770a39ede663b2c87c3660d6654840d9cc575122bf6e66aaa9c7","11986611","1634886960","2021-10-22 07:16:00","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xd42a17e8c3665f209691b7227bec888cd1cb8558","200","Buy"
"0x31c235f7ec6675c72e86a7fece1f0ded302a727ee83d1c7140381e56c52024b9","11986611","1634886960","2021-10-22 07:16:00","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x416350268b0352882c7472a0dc6d3861cfb2d398","60","Buy"
"0x7bfab4587f1e3ea6d35510e9ad7bf3044a89adcb138a478c3a61967dba63f112","11986612","1634886963","2021-10-22 07:16:03","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x731bbae0ebcc3df470a99bbd171d6d6f980a002e","500","Buy"
"0x19a29451cf765b3a8e53b2e2d4e20835d826cb8daf2fb03b452731af9c152b3b","11986612","1634886963","2021-10-22 07:16:03","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x768e43306b8614e8c01d80615c2017710dc54fed","600","Buy"
"0x9f1e4ab0355706bb9c2b1b14d795b86290f6ef979b67e8e6618f1f8b3263a7f8","11986612","1634886963","2021-10-22 07:16:03","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xcba1e834111512c6bece4d2478b75831dbc2d01a","100","Buy"
"0x9cae025f628a0d553e2b414ef2e1ecf963231350ff3b18ad82d621d234970393","11986612","1634886963","2021-10-22 07:16:03","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x80ac56a840b1796659361070fdc672ccbd16f30d","360","Buy"
"0x44fda02ec6b3c70af5ebfe0e2b2bf23afb9ce36970d199020d993cd1ba8ef879","11986612","1634886963","2021-10-22 07:16:03","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x8e618ca33de7ccfdc03fd64d96abaf6b8ec8669b","370","Buy"
"0x56d53e6d929464feb0d71801e26706a18875a4261b066e41f27d91f104ce786c","11986613","1634886966","2021-10-22 07:16:06","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x0cef760b1159f2a8c84d68a06d6336a2cf61872b","303","Buy"
"0x71ba6cbf2898bc1d44c549df04858c5d64590dab555ecaa1e9f1ebda551a8ee7","11986613","1634886966","2021-10-22 07:16:06","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xc1fa6a126367d34230a68cc6d3ecc62fb7d54f11","115","Buy"
"0x0a2c040e0f6d1e0edf3e4c6a54aa9e6eaccfbcc5497541b22af53d5c072e3b80","11986613","1634886966","2021-10-22 07:16:06","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x4a3e3a9f3609046c27d80c6d55c1d38c088d1111","30","Buy"
"0x153dfb2f6abdd3895122e4108d7f7f40dbb0629d0260168d29caa76b36418f2f","11986613","1634886966","2021-10-22 07:16:06","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x3bfa04d56de0fea2363b3af8aa70769b4dc968d7","30","Buy"
"0x5cfe55041853576ef8ddc83723dd920fc233cf6c15cd0a3e49419c75c13e232c","11986613","1634886966","2021-10-22 07:16:06","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x8224a9ba4604f257b1ff401020c45c1ebc8a0e91","85","Buy"
"0x192ba62389b2bdccf40151bfd43c2236f65391d70783b4ee9d51214c60c8062f","11986614","1634886969","2021-10-22 07:16:09","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xa72cd60af365bb59a7d9b804ee42369ff16d299b","60.5","Buy"
"0xfb825ffc7b186d3696c08e923ed4902cb9cb52f24db49f645efff8bc1baceeed","11986614","1634886969","2021-10-22 07:16:09","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x54ca22a9a186bd846a3b79736ca67d47e26cf81b","20","Buy"
"0x2ebf9133c65306eee9446db76c4e865c086b2986b6a4782b9262252071e31a9a","11986614","1634886969","2021-10-22 07:16:09","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x3d4b61d7c825e0e8983b822efe10730510425c3a","130","Buy"
"0x55d28d1cda137d6aaf594bbfad553e3f1047e07c626d812478b41e00d0cc31f4","11986614","1634886969","2021-10-22 07:16:09","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xe1628409bf56089f72d8efafed8a368f5cab4005","120","Buy"
"0xfb737f2d5221b49db798919b7e4210cbef78c0734e9be8ba5f99c9f1382d5cd1","11986614","1634886969","2021-10-22 07:16:09","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x6b73546c716ecc97e5a188e75533697a8e96c380","50","Buy"
"0x3ba8ee0d9f40829e2f2791b59ac204e23a08ae06837b3f7a39d5241bb1d97eef","11986614","1634886969","2021-10-22 07:16:09","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xfe67c5cb2c0ac5fc9972b0e1192854b1d47d061b","90","Buy"
"0x98ec0146ea696e5d8f638af25419e3feb3170e4e8b705258ed0b3924891d8ea2","11986614","1634886969","2021-10-22 07:16:09","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x884a136427c1d1f5e82576f70a2e8b935e536954","115","Buy"
"0x61446f0d2dcf6593bdb5df6c4c0911b1ac8fb0741c2fb246e99af94f0001c7a3","11986615","1634886972","2021-10-22 07:16:12","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xc55aebb1f79f11d252be4bfa4aacc09298a82387","200","Buy"
"0x4a791caf99f0f256585201beaa3c167b204e4766e408a6af22cc8c9e0f58127e","11986615","1634886972","2021-10-22 07:16:12","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xaede44c451557d83c6e8b34e25be921460a01816","500","Buy"
"0x54fff3c4028e87c01cd8e1807e4f456a77f82e9a979659f198ee97637637ccbc","11986615","1634886972","2021-10-22 07:16:12","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xe8c66710b585d4ae2b9844858bf51212e0407068","6","Buy"
"0x1f949401afdc7eecd569602bfe16bb8e9bd8404eb68b2183140681fc3c48a5a2","11986615","1634886972","2021-10-22 07:16:12","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x665355188c33fe26854bfa2b47432377a15661d6","122","Buy"
"0xe000b842ada9baedb384bcdeef51a1d3a2695980f16183f96509d23c5eda13ad","11986615","1634886972","2021-10-22 07:16:12","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xaba5f7fd975a663959830e3602892e806b85146d","2,293","Buy"
"0x747f4fba93038b88f59c9b50e9d86d130c8c190c166a8fb32e338ca7f338c9a9","11986615","1634886972","2021-10-22 07:16:12","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x58a8f67f76fd1b883351a3749d9ebc826304df62","70","Buy"
"0x3f2fa84ef5505d56eebf19a5a7bb1500153393a7265f37e6f00985b098456c71","11986615","1634886972","2021-10-22 07:16:12","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x03b3f222602a0b8733e25705aa888f7bc9c44252","20","Buy"
"0xe01a3cf7b17a554a2d936952694d8617606ff6d6336e4f57c1ca8aa98b0e9228","11986616","1634886975","2021-10-22 07:16:15","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xc0bcfd732110e0dc2e25adf8173473d4d07285b4","20","Buy"
"0xe1e23e4df645152491418e31406686e5825a1cb924dab7949e39ef6a15d1aaff","11986616","1634886975","2021-10-22 07:16:15","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x65f6a772f0c0fdb98200c43f3c11992b9f95ebab","323,643","Buy"
"0xbbfe064788585c9c134c9991b54a9976d61fce416a983e7244388fda7dd36ac9","11986616","1634886975","2021-10-22 07:16:15","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xb731b6e63cb17624a32c61f8485037ddbafbc07e","350","Buy"
"0x2a59e6c7d3407b06e98d201d203f1535eb87923ad15e71cee48f180b04146144","11986616","1634886975","2021-10-22 07:16:15","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xe056f5d0c009b96877e79821f82bd08a2d4e1754","60","Buy"
"0xe34bd8b57a89042b63c271604e8c183b80c7740708126650372e2b87d2463a87","11986617","1634886978","2021-10-22 07:16:18","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x309424d6549ca6624b5ad8770f14590cea6d1ecd","121","Buy"
"0x2db727d54a4128478ac2c47787289d54a0ef92515195bef3377d9d7a39a40983","11986617","1634886978","2021-10-22 07:16:18","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xad533cbb8d1a9e9b497f277b61126f3b1366fbd5","67","Buy"
"0xbdb16b094f4aaac0ef07339f20378e6d6ffd76b14a4f5819f5a847d3eb95e1b9","11986617","1634886978","2021-10-22 07:16:18","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xaae0dedf4b48d9959884a279ba0f57fcc7dfba7c","300","Buy"
"0xf8daf686a68e5adc4dbc523a645c429bf5d282edac5816d66e57ea5e49866be3","11986617","1634886978","2021-10-22 07:16:18","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xa4f370baa4603752a9c35619b6de94ddbf0b64ed","118","Buy"
"0xabf339b082a62b0488cdf314a27c3c1382499185be9bcdd4de5a766c87497edd","11986617","1634886978","2021-10-22 07:16:18","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x6c1bf19a094f7da879140fd4365fbdbf88305106","26","Buy"
"0x7ab2dbe30581490fbb41667c5fc3af73072c1f6ed472157629460249db317dec","11986617","1634886978","2021-10-22 07:16:18","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xfab5635837cc916239563a5c5bb01a00857bd280","143","Buy"
"0x2a7cc017f899eaa2b4f6f364329dea3f48157d0dc083ecd401aa4ae0d9e2c05c","11986617","1634886978","2021-10-22 07:16:18","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x37de2ae41be488bdf4a1cd482775f31435e974b2","55","Buy"
"0x0d510673ece8088ee1ea86bccfc586e5f069a322c747d91ea6ce814a8912b987","11986617","1634886978","2021-10-22 07:16:18","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xac800d74d5b804d13b648b79d31947406564523e","120","Buy"
"0xb5674b5ce8087c11272796aef6a8f57494ff2c089b1e119506e9125f1181ccba","11986617","1634886978","2021-10-22 07:16:18","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x5192be2ded5901acad505cc58edbd2d2093d688e","181","Buy"
"0x74f1f8c2bef21416c7c48d8deae4456ff30bb766c6a6e4ced375cd2d8aad641a","11986617","1634886978","2021-10-22 07:16:18","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x1d1b7a33ff978b4e55198f5300eb9a51e31c0266","75","Buy"
"0x61621f3d6f18c7e9022fbdd234bd5b156c8ce36155cbdff2a57c8503d1fd4456","11986617","1634886978","2021-10-22 07:16:18","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x63ce4352cecf62519da5e51418bd7539666c465b","745","Buy"
"0xfcc0490c88d813da7a4066369bea02c566ec0a46e0b9d193208e00c2a122bf7e","11986619","1634886984","2021-10-22 07:16:24","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xec874ca411a1d5868cd8518689dcae0fc1161f91","655","Buy"
"0x44bef3afd8f5136fb620b871ce839f5ba49c9d37c20d8652ef9524ac393f4a8d","11986619","1634886984","2021-10-22 07:16:24","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xcbfa0782bb94140b091484d263e7dcb4bab33ba2","34","Buy"
"0x79cd8f5f1a3df4e297395f10ed7bc08709e0641e2de62fffde000259bca55068","11986619","1634886984","2021-10-22 07:16:24","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xcd75fa4c948c5d3ffbd1a41017f05e05354386dd","90","Buy"
"0x01eb73904c79912f3abd81500e211107678d47c3ea8b64094aaa6778ce109964","11986619","1634886984","2021-10-22 07:16:24","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xfe4cf7a6afed40eb6acaeb586ae025ca7c96225e","13","Buy"
"0xf765eadbd0a46815a7de5c527c47c8665a1d466edc3ffcd5cdbb70a29df8be73","11986619","1634886984","2021-10-22 07:16:24","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x43d7a3bc7a773e701b4ee76c912d9e7ab320a427","100","Buy"
"0x5ce982f118f123530dfccd599a3c8926503dd02eecd292c25fd678d8a2d69957","11986619","1634886984","2021-10-22 07:16:24","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x426fb01a5073fb3c04ee4ce7e902e04ba9d244a4","25","Buy"
"0x3b725aba4653183a8452fc9e5aaf0ee20e0b6ca1478574b1fcec6fba61037423","11986619","1634886984","2021-10-22 07:16:24","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x0cd0ea6ba7508d09b37951b2c97aa441aa29e050","1,030","Buy"
"0xdda101d45cb91b5260e4a253954c559fe4be6e209910c088ff27302d39bdf01a","11986619","1634886984","2021-10-22 07:16:24","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xf64e5eaf663643c126cc5bd177e830efbe5ef3e9","30","Buy"
"0x323926b319de5f62098c300bb89a21736ef7d5ee6bc3777ef5df1a88c8e6b961","11986619","1634886984","2021-10-22 07:16:24","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x3d666774bd2da156eb65409824ce91c79a5bb77b","10","Buy"
"0x6ae766ab426e642aec28c06b2d67955b8f94a13aa9e5d8540e93cf83532b5017","11986619","1634886984","2021-10-22 07:16:24","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x7465a55792adc5599fdae1ca276dbafef2164780","76","Buy"
"0xe23b0919b777b725a5dfcd8db6dcc547f14d5e7f8a9697b2bf883e6c311c51d6","11986619","1634886984","2021-10-22 07:16:24","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x30533bd29a2944d922cc96f45c845a22cfd49ee6","101.66","Buy"
"0x253a1dc5f2660f847c77e13dfa8db9ee7e5ec827b1f7e1dc2d1a37e610944e27","11986619","1634886984","2021-10-22 07:16:24","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xddb12d5c692c36641bf1ccd852698256d4f6dee3","130","Buy"
"0xade176f4fbd9393a441c17c2a235c0995e0260ca7457dc20b437af7067108146","11986619","1634886984","2021-10-22 07:16:24","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x53a02d67623cf5c785f420a210b91d2322eecacd","34","Buy"
"0xac886d763ba19b759eee40b906e87c5827faad1f75f14b82dfbb2cd5ff6b979b","11986619","1634886984","2021-10-22 07:16:24","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x7efd6e2df2eba7999254e64a78ee4d72d229fdea","3,193","Buy"
"0xa348402fd5f9f4ec44df370609d3431be3a7f7ab68eb9cad918ccad64c4dd6ed","11986619","1634886984","2021-10-22 07:16:24","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x853eb86db8f9ad5730e85b8d605c1972441a8373","99","Buy"
"0x4079b467e4e591660ef8b79a1576f75db1999d23b3954167d1258c68cecb62dd","11986620","1634886987","2021-10-22 07:16:27","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x28d62460947f2e606678649b47604f46ab0833fc","1,000","Buy"
"0x69607a991a3fd637c428c25cb3f8e7b06c5e8ea9d48f3b5caaa0b0b4eb503407","11986620","1634886987","2021-10-22 07:16:27","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xfb1f021fde1a107e5ff33bdcbcc43b8773c5b47c","60","Buy"
"0x3e222dc7fc0b4605223eb2db5d68583dd82992e16ae765167ac302677f748276","11986620","1634886987","2021-10-22 07:16:27","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xd91e95c5f39a782a654f1ce4b6f3b1266d9f40e9","152","Buy"
"0xb401abb1d464ebc9d7ad2e54d22ad4691db8c4f8f09b280823627ebf67fea678","11986620","1634886987","2021-10-22 07:16:27","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xaf2cd4c1c9e4c2de8c48204da91f95c9ebec050a","84","Buy"
"0xffd5847eadc90f8b65a4d39e34b8f4901914c66b839da9223b9c3e71c7ab88c1","11986620","1634886987","2021-10-22 07:16:27","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x607b773f21c7a76788a7c1328487593bd567537e","500","Buy"
"0xac9d551b2415a9aa20e15b077a0d25acf956ac7c127f9b08c870b46e7dd02c13","11986621","1634886990","2021-10-22 07:16:30","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x5fec28539678b179d1e91474f07b026b366a975c","300","Buy"
"0xc75e313410a5886a764a6c08d57305bd5ac4c8b3b871be8d30d982bf2bd94820","11986621","1634886990","2021-10-22 07:16:30","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x66a1616f22f7d28f33a08cd79240dd5b05aff57c","40","Buy"
"0x3e638d70e0bc8d924654aa736ad32a7613493a2e7ea460dfdfc990ace4ab89c8","11986621","1634886990","2021-10-22 07:16:30","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x2ac005a756fd343266e7fc7684b7610429658a70","6","Buy"
"0xab9bff43477a0968c3919b89d7d25e8af6636d1a1a60c2279d24f51cd90e28ea","11986621","1634886990","2021-10-22 07:16:30","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x7c27b3d1b2c81aa81b9826d3d32971a3618a83e0","300","Buy"
"0xd2a734f6682bbfac6b7b3e136b655037d91a10e0693bb08cf8d5bb8356dd5c0d","11986621","1634886990","2021-10-22 07:16:30","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x989493a611ccbcb4dabdcd469aa763142cdc7691","38","Buy"
"0x68775c9953fa4df46856bb537f332cb5c18d9b114f875abf853c46841a62fec1","11986621","1634886990","2021-10-22 07:16:30","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x285bd5f915e41509bc172423447c20b3206951b0","257","Buy"
"0x7aab616f8d9cd3f52bc952617d7d316eb7286d87a215482c94f6f6c69cd080fe","11986621","1634886990","2021-10-22 07:16:30","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xfa3b8c2b9a9a7a2320c78beaf1c778a29518135e","60","Buy"
"0xfe6eef377bcf0353cdf2f8b3d885826d5a5de6616081a3cc1c5bd848a419d548","11986621","1634886990","2021-10-22 07:16:30","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x6da53a5eecb12d8b6a0fda708c1a2b0c507d5a62","99","Buy"
"0x297dfe81cd0e7abb2c02e99886b00b21f8046a03ba415d2e97f94a5ae2c9510a","11986622","1634886993","2021-10-22 07:16:33","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xb4c97abe9a378b1d599afbe45d908fef75ac04ae","720","Buy"
"0x03ae34089dcb078a599259e43bf0fd1eab99b85e1b13dba2ec04b23eb68a9516","11986622","1634886993","2021-10-22 07:16:33","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x2b725d6f5a8a2e2d40f9979d5395a11729c16019","170","Buy"
"0x70178056c2673e734c8050ddbcff684dfa21cd18e707972ea07e2b7a29709198","11986622","1634886993","2021-10-22 07:16:33","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x651344590404d1549a819eb2e921d07a59c1f658","100","Buy"
"0xd9c38f1f00e982e3817e195553f170c4bd95dbeb28bbd68c273db9cc71aadc06","11986622","1634886993","2021-10-22 07:16:33","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x963c01af1cfd9720b25b2851fab962a4ac0c6569","70","Buy"
"0x7e924358bf0826ef40014eaa3c440da5d84bb40c063677859b1b9a16ae6af997","11986623","1634886996","2021-10-22 07:16:36","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x731bbae0ebcc3df470a99bbd171d6d6f980a002e","220","Buy"
"0xad09064c3824efb42cb11787ae5aa3a24a4586501db578e7df821550c1af5937","11986623","1634886996","2021-10-22 07:16:36","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x4e13683f4a292d4bd0b3a65e3540ee2d3e366134","71.5","Buy"
"0x52f7383ef05b78078b881762523cfc5ad122f7fef51033994ebc0784e8d3aaeb","11986623","1634886996","2021-10-22 07:16:36","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x40efe7c695e0ed41d044280cdf00ebcca3763ed4","100","Buy"
"0x2d1b93489b73bb0098481c311ed89e8bc32134527d2c474aa27c19e3e75e4dbb","11986623","1634886996","2021-10-22 07:16:36","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x705ed562776bbfa16a78d32a7ffb6144373fe1c3","30","Buy"
"0x34956e22e403cfcd15ca0f33242969065f42638d3f64ff2d07e9f87c69b5739b","11986623","1634886996","2021-10-22 07:16:36","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x6ef41cdd7ce770540f5b705aaf7b0ded5a61a0bd","50","Buy"
"0x83ce475ca4b4d750f299c1915e03d5c980117d4b20e7407703f1449c565fa321","11986623","1634886996","2021-10-22 07:16:36","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x92b20343e42bc24ceca9a9c31d1c52ed91ee4e8b","40","Buy"
"0xb10197429c4afc2caac3fd53c358e5d747676005d813a39f70bebbd4b0eb47ea","11986623","1634886996","2021-10-22 07:16:36","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x03de02b35746261e5f9f28d097387a4cc33acb42","50","Buy"
"0x1dbffaac8911893d1f6cb316a69d465a46b4d417cdfddbb050c6ffa3af235121","11986623","1634886996","2021-10-22 07:16:36","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xc244e1a9857a4177516eacbe0fd4fc4026b8eccb","99.99","Buy"
"0x193aadba0649ecfbf1814145efc67b18269cf4284e77d8db3f40f252dd0afcc6","11986623","1634886996","2021-10-22 07:16:36","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x97f539d03bc0a19734e279bfbb50c70f19b0d187","10","Buy"
"0x5d58a10cb40458a4184a09cd9750164c167b4d671a3907fd574e234ed592addc","11986623","1634886996","2021-10-22 07:16:36","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x3b66295a7ce31da2d46c52e2bb519144555195a9","30","Buy"
"0xa473f726df159700edd17671fb005da7cbf343ff6ac202afe1c2687c368a606f","11986623","1634886996","2021-10-22 07:16:36","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x8f4b7b15773edca82a3a9d25fcc5f42c09fcb3b7","1,015","Buy"
"0x3b55946b09376c234888ed57f00bfc42a4017ec39ed8244aa16826cf71b260d9","11986623","1634886996","2021-10-22 07:16:36","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xb75e572f445656f105bc560b3c9e7043a98a14cd","90","Buy"
"0x988be19f59d8bacd28568a22097c1d7ce9c983b42711afbeb23242add6e5f34e","11986624","1634886999","2021-10-22 07:16:39","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x884a136427c1d1f5e82576f70a2e8b935e536954","1","Buy"
"0xeda4574a089964cf3e0d4afa28651814f39ec00898e308941c8b7c5ead9276e0","11986624","1634886999","2021-10-22 07:16:39","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xfaca8dbdac2eeb954ace8558e1313839251155d8","50","Buy"
"0x0634847463fdb98a0bec83ab8cc8cb0ecc670a296f1ce880258cca71b4d8d47c","11986624","1634886999","2021-10-22 07:16:39","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xfc8b194c274ca935611441bcfb3379c4cff33d9f","20","Buy"
"0xf686fd255522828ad93bd9171046670ee483e294f2331450a2802488a9d07e9f","11986625","1634887002","2021-10-22 07:16:42","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x355875d7d66c9affa4311d5cf5ebbaa205f38d26","50","Buy"
"0x868039e359c0eaad92aaedc4cc34c61114471e7ebe8f7dadd5c38815ccc2900e","11986625","1634887002","2021-10-22 07:16:42","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x768e43306b8614e8c01d80615c2017710dc54fed","6","Buy"
"0xe3f418b0d31cfbd9211aac0de58fb58e935cb077b187e650e22c80abbdd0ee47","11986625","1634887002","2021-10-22 07:16:42","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0x06a06b591f0c56f53ed441fcab0e276ea6e9caaa","159","Buy"
"0x9e76d1568275566a8fead9107d192ef285d83ba367519dc3d151eeb8dd652ace","11986625","1634887002","2021-10-22 07:16:42","0x4a63f4113eb45d8f25132757005a5be5bf4951c0","0xe9c250882460067c46eacdac44cc4d081e1ee0ce","1,212","Buy"
